obs_start,obs_end,length,iteration,distribution
4268927,4268927,1,36,geom3
9427752,9427752,1,36,geom3
1797996,1797996,1,36,geom3
5222148,5222148,1,36,geom3
9752001,9752001,1,36,geom3
6806049,6806049,1,36,geom3
876842,876842,1,36,geom3
1170549,1170549,1,36,geom3
4205624,4205681,58,36,geom3
9964280,9964280,1,36,geom3
633055,633055,1,36,geom3
6169500,6169500,1,36,geom3
2356111,2356111,1,36,geom3
8269530,8269530,1,36,geom3
7139730,7139730,1,36,geom3
5995600,5995600,1,36,geom3
2332196,2332196,1,36,geom3
1010326,1010326,1,36,geom3
6056898,6056898,1,36,geom3
5717864,5717864,1,36,geom3
5030018,5030018,1,36,geom3
3476877,3476877,1,36,geom3
9629208,9629221,14,36,geom3
1826879,1826879,1,36,geom3
9844969,9844969,1,36,geom3
7465561,7465561,1,36,geom3
4003604,4003604,1,36,geom3
7389459,7389459,1,36,geom3
4237256,4237307,52,36,geom3
3922774,3922774,1,36,geom3
6209646,6209646,1,36,geom3
7681540,7681542,3,36,geom3
5475585,5475585,1,36,geom3
4951243,4951243,1,36,geom3
2181823,2181823,1,36,geom3
4561073,4561073,1,36,geom3
833765,833765,1,36,geom3
5109310,5109310,1,36,geom3
9033237,9033237,1,36,geom3
7860543,7860543,1,36,geom3
9250764,9250764,1,36,geom3
8109304,8109304,1,36,geom3
7531330,7531330,1,36,geom3
5777481,5777481,1,36,geom3
4637260,4637260,1,36,geom3
2140429,2140429,1,36,geom3
7460435,7460435,1,36,geom3
5952482,5952482,1,36,geom3
6995982,6995982,1,36,geom3
4463760,4463760,1,36,geom3
1330697,1330697,1,36,geom3
1629322,1629322,1,36,geom3
7535838,7535838,1,36,geom3
673798,673847,50,36,geom3
8937663,8937663,1,36,geom3
3951401,3951401,1,36,geom3
9565808,9565808,1,36,geom3
3768073,3768073,1,36,geom3
366499,366499,1,36,geom3
1881480,1881480,1,36,geom3
5353344,5353344,1,36,geom3
6153598,6153598,1,36,geom3
6431933,6431933,1,36,geom3
8167952,8167952,1,36,geom3
7972136,7972136,1,36,geom3
7945943,7945943,1,36,geom3
9599048,9599048,1,36,geom3
1288615,1288615,1,36,geom3
2959549,2959549,1,36,geom3
2218220,2218220,1,36,geom3
8158233,8158233,1,36,geom3
7382972,7382972,1,36,geom3
4898365,4898365,1,36,geom3
2391698,2391698,1,36,geom3
2688150,2688150,1,36,geom3
5888079,5888079,1,36,geom3
7916642,7916642,1,36,geom3
9017033,9017033,1,36,geom3
187923,187958,36,36,geom3
795603,795603,1,36,geom3
3026530,3026530,1,36,geom3
7409279,7409279,1,36,geom3
3333711,3333711,1,36,geom3
1627186,1627186,1,36,geom3
8688700,8688700,1,36,geom3
6768001,6768001,1,36,geom3
8224638,8224638,1,36,geom3
6430972,6430972,1,36,geom3
7161953,7161953,1,36,geom3
4103357,4103357,1,36,geom3
7380012,7380012,1,36,geom3
3440280,3440280,1,36,geom3
865576,865576,1,36,geom3
2752770,2752770,1,36,geom3
2269096,2269096,1,36,geom3
8505971,8505971,1,36,geom3
999815,999815,1,36,geom3
2514606,2514606,1,36,geom3
9046271,9046271,1,36,geom3
8713355,8713355,1,36,geom3
6192439,6192439,1,36,geom3
7043568,7043568,1,36,geom3
2624658,2624658,1,36,geom3
8514786,8514786,1,36,geom3
3251259,3251259,1,36,geom3
9083227,9083227,1,36,geom3
6390867,6390867,1,36,geom3
4082807,4082807,1,36,geom3
6192439,6192439,1,36,geom3
7972136,7972136,1,36,geom3
5817091,5817091,1,36,geom3
5801779,5801779,1,36,geom3
622719,622719,1,36,geom3
8312010,8312010,1,36,geom3
9674523,9674523,1,36,geom3
9542453,9542453,1,36,geom3
5515502,5515502,1,36,geom3
1629472,1629472,1,36,geom3
5743175,5743175,1,36,geom3
8533083,8533083,1,36,geom3
3577511,3577511,1,36,geom3
1553604,1553604,1,36,geom3
7905668,7905668,1,36,geom3
78873,78873,1,36,geom3
4243407,4243407,1,36,geom3
2429548,2429548,1,36,geom3
1707300,1707300,1,36,geom3
8157096,8157096,1,36,geom3
560264,560264,1,36,geom3
2575638,2575638,1,36,geom3
8092157,8092157,1,36,geom3
3589579,3589579,1,36,geom3
626856,626856,1,36,geom3
4117256,4117260,5,36,geom3
8149968,8149968,1,36,geom3
8801257,8801257,1,36,geom3
3577511,3577511,1,36,geom3
1789019,1789019,1,36,geom3
1177208,1177208,1,36,geom3
9612930,9612930,1,36,geom3
8695282,8695282,1,36,geom3
4967339,4967339,1,36,geom3
355000,355000,1,36,geom3
2659140,2659140,1,36,geom3
6488487,6488487,1,36,geom3
4498037,4498037,1,36,geom3
8582109,8582109,1,36,geom3
7809539,7809539,1,36,geom3
3425895,3425895,1,36,geom3
5208139,5208139,1,36,geom3
1568738,1568738,1,36,geom3
4385584,4385584,1,36,geom3
7283211,7283337,127,36,geom3
6314822,6314822,1,36,geom3
3027834,3027834,1,36,geom3
2197805,2197823,19,36,geom3
1885755,1885755,1,36,geom3
9986178,9986256,79,36,geom3
4582437,4582437,1,36,geom3
6256899,6256899,1,36,geom3
1411338,1411338,1,36,geom3
4395571,4395571,1,36,geom3
7902327,7902327,1,36,geom3
9592908,9592908,1,36,geom3
8936076,8936076,1,36,geom3
4006304,4006304,1,36,geom3
7084342,7084342,1,36,geom3
5314917,5314917,1,36,geom3
2314305,2314305,1,36,geom3
2144735,2144735,1,36,geom3
749739,749739,1,36,geom3
817930,817930,1,36,geom3
4109189,4109189,1,36,geom3
9313772,9313772,1,36,geom3
6099218,6099218,1,36,geom3
5077789,5077789,1,36,geom3
7632416,7632416,1,36,geom3
3586076,3586076,1,36,geom3
2679127,2679188,62,36,geom3
6856317,6856317,1,36,geom3
3900121,3900121,1,36,geom3
3157423,3157423,1,36,geom3
3318904,3318904,1,36,geom3
4262625,4262625,1,36,geom3
3688524,3688524,1,36,geom3
8177069,8177069,1,36,geom3
9205267,9205267,1,36,geom3
8781280,8781280,1,36,geom3
4386047,4386047,1,36,geom3
65197,65197,1,36,geom3
3693046,3693046,1,36,geom3
3806204,3806204,1,36,geom3
191689,191805,117,36,geom3
2671421,2671421,1,36,geom3
5996960,5996960,1,36,geom3
6961895,6961964,70,36,geom3
4963264,4963264,1,36,geom3
7131709,7131709,1,36,geom3
6919205,6919205,1,36,geom3
1863011,1863011,1,36,geom3
3957097,3957097,1,36,geom3
9422215,9422215,1,36,geom3
9574036,9574036,1,36,geom3
3806901,3806901,1,36,geom3
4878980,4878980,1,36,geom3
5853783,5853783,1,36,geom3
7322364,7322364,1,36,geom3
9771455,9771455,1,36,geom3
3914093,3914093,1,36,geom3
1601129,1601129,1,36,geom3
9125521,9125521,1,36,geom3
3123516,3123516,1,36,geom3
7511203,7511203,1,36,geom3
3103961,3103961,1,36,geom3
6559679,6559679,1,36,geom3
8462927,8462927,1,36,geom3
6327259,6327259,1,36,geom3
4698863,4698863,1,36,geom3
6702991,6702991,1,36,geom3
8781104,8781104,1,36,geom3
7046184,7046184,1,36,geom3
3367455,3367509,55,36,geom3
5964647,5964647,1,36,geom3
8199743,8199743,1,36,geom3
3011023,3011023,1,36,geom3
9228758,9228758,1,36,geom3
7560493,7560493,1,36,geom3
4603940,4603991,52,36,geom3
53603,53603,1,36,geom3
5037184,5037184,1,36,geom3
8848444,8848444,1,36,geom3
1604227,1604227,1,36,geom3
7819616,7819616,1,36,geom3
355000,355000,1,36,geom3
3766027,3766027,1,36,geom3
388264,388264,1,36,geom3
1649506,1649506,1,36,geom3
3960956,3961041,86,36,geom3
8110083,8110083,1,36,geom3
9625722,9625722,1,36,geom3
7981112,7981112,1,36,geom3
5192417,5192542,126,36,geom3
4243350,4243350,1,36,geom3
6912620,6912620,1,36,geom3
3420667,3420667,1,36,geom3
6564617,6564617,1,36,geom3
9135753,9135753,1,36,geom3
4990603,4990603,1,36,geom3
6268280,6268280,1,36,geom3
6557225,6557225,1,36,geom3
1032321,1032321,1,36,geom3
1967354,1967452,99,36,geom3
8341872,8341872,1,36,geom3
6911411,6911411,1,36,geom3
6469855,6469855,1,36,geom3
3758223,3758223,1,36,geom3
5428274,5428274,1,36,geom3
7046792,7046792,1,36,geom3
7037541,7037541,1,36,geom3
8324593,8324593,1,36,geom3
4926176,4926176,1,36,geom3
9004680,9004682,3,36,geom3
6703613,6703613,1,36,geom3
5070605,5070605,1,36,geom3
4466286,4466286,1,36,geom3
1649506,1649506,1,36,geom3
588623,588623,1,36,geom3
321408,321408,1,36,geom3
1276954,1276954,1,36,geom3
4276224,4276224,1,36,geom3
7200283,7200283,1,36,geom3
6152920,6152920,1,36,geom3
2028916,2028916,1,36,geom3
7481834,7481834,1,36,geom3
2751758,2751758,1,36,geom3
1367990,1367990,1,36,geom3
6472039,6472039,1,36,geom3
8819125,8819125,1,36,geom3
9619946,9619946,1,36,geom3
8623097,8623097,1,36,geom3
6271359,6271359,1,36,geom3
5075587,5075587,1,36,geom3
7291893,7291893,1,36,geom3
3212024,3212024,1,36,geom3
1604891,1604891,1,36,geom3
9508941,9508941,1,36,geom3
3643951,3643951,1,36,geom3
6299542,6299542,1,36,geom3
6261524,6261524,1,36,geom3
7434674,7434674,1,36,geom3
2555641,2555641,1,36,geom3
336974,336974,1,36,geom3
296647,296647,1,36,geom3
1725933,1725933,1,36,geom3
388625,388625,1,36,geom3
3862968,3862968,1,36,geom3
4000428,4000428,1,36,geom3
6545278,6545278,1,36,geom3
2698887,2698887,1,36,geom3
9183970,9183970,1,36,geom3
983823,983823,1,36,geom3
998748,998774,27,36,geom3
9242136,9242136,1,36,geom3
651732,651732,1,36,geom3
8321209,8321209,1,36,geom3
3303811,3303811,1,36,geom3
1918050,1918117,68,36,geom3
7730714,7730714,1,36,geom3
3393084,3393084,1,36,geom3
674095,674095,1,36,geom3
438634,438638,5,36,geom3
7132204,7132204,1,36,geom3
3000730,3000730,1,36,geom3
2375118,2375118,1,36,geom3
9002522,9002620,99,36,geom3
2997040,2997040,1,36,geom3
5766766,5766766,1,36,geom3
9087894,9087894,1,36,geom3
4187066,4187066,1,36,geom3
1570070,1570070,1,36,geom3
4275393,4275393,1,36,geom3
9370003,9370003,1,36,geom3
1042526,1042526,1,36,geom3
7108855,7108855,1,36,geom3
9279866,9279866,1,36,geom3
6552505,6552505,1,36,geom3
6550305,6550305,1,36,geom3
2822943,2822943,1,36,geom3
8474192,8474192,1,36,geom3
2468852,2468852,1,36,geom3
9162641,9162641,1,36,geom3
8246763,8246763,1,36,geom3
8999647,8999647,1,36,geom3
5348513,5348513,1,36,geom3
4635177,4635177,1,36,geom3
3662927,3662927,1,36,geom3
4333234,4333243,10,36,geom3
5305585,5305585,1,36,geom3
9574036,9574036,1,36,geom3
7860543,7860543,1,36,geom3
6605382,6605382,1,36,geom3
6473518,6473518,1,36,geom3
7285357,7285357,1,36,geom3
9349639,9349639,1,36,geom3
4088330,4088378,49,36,geom3
9770808,9770808,1,36,geom3
2605476,2605476,1,36,geom3
8394367,8394367,1,36,geom3
3863553,3863553,1,36,geom3
7472947,7472947,1,36,geom3
5176831,5176831,1,36,geom3
2020631,2020631,1,36,geom3
2805244,2805244,1,36,geom3
2560892,2560892,1,36,geom3
4406452,4406452,1,36,geom3
923380,923380,1,36,geom3
682710,682710,1,36,geom3
4655532,4655532,1,36,geom3
3603000,3603000,1,36,geom3
3293795,3293795,1,36,geom3
3051685,3051685,1,36,geom3
6487050,6487050,1,36,geom3
3817458,3817458,1,36,geom3
7503597,7503597,1,36,geom3
7963931,7963931,1,36,geom3
4907148,4907148,1,36,geom3
712505,712505,1,36,geom3
7778325,7778325,1,36,geom3
6448324,6448324,1,36,geom3
8228496,8228496,1,36,geom3
2970016,2970040,25,36,geom3
7022341,7022341,1,36,geom3
1330697,1330697,1,36,geom3
3710727,3710727,1,36,geom3
8479597,8479597,1,36,geom3
4614615,4614615,1,36,geom3
148974,148974,1,36,geom3
6595336,6595336,1,36,geom3
5767673,5767673,1,36,geom3
9140330,9140330,1,36,geom3
3806289,3806289,1,36,geom3
9678083,9678083,1,36,geom3
4179932,4179932,1,36,geom3
7951130,7951130,1,36,geom3
2747572,2747572,1,36,geom3
1625386,1625386,1,36,geom3
1330340,1330340,1,36,geom3
4171808,4171808,1,36,geom3
3824763,3824763,1,36,geom3
4563004,4563004,1,36,geom3
9087218,9087218,1,36,geom3
4498037,4498037,1,36,geom3
1764358,1764358,1,36,geom3
9280053,9280053,1,36,geom3
5053804,5053804,1,36,geom3
5238455,5238455,1,36,geom3
9408786,9408786,1,36,geom3
2229115,2229115,1,36,geom3
9153071,9153071,1,36,geom3
3557520,3557520,1,36,geom3
6574604,6574604,1,36,geom3
7723381,7723381,1,36,geom3
4835598,4835598,1,36,geom3
4093226,4093226,1,36,geom3
7478580,7478580,1,36,geom3
7094557,7094557,1,36,geom3
694070,694070,1,36,geom3
6956250,6956250,1,36,geom3
7472947,7472947,1,36,geom3
5777481,5777481,1,36,geom3
3825856,3825856,1,36,geom3
7868143,7868143,1,36,geom3
9006089,9006089,1,36,geom3
8247875,8247875,1,36,geom3
1509342,1509342,1,36,geom3
8904853,8904853,1,36,geom3
2358863,2358863,1,36,geom3
5358067,5358067,1,36,geom3
7387398,7387398,1,36,geom3
5602566,5602566,1,36,geom3
966170,966170,1,36,geom3
6358200,6358200,1,36,geom3
874788,874788,1,36,geom3
5704785,5704785,1,36,geom3
9103313,9103313,1,36,geom3
1942289,1942289,1,36,geom3
5717759,5717759,1,36,geom3
5486608,5486608,1,36,geom3
7790671,7790671,1,36,geom3
8466194,8466275,82,36,geom3
6062522,6062522,1,36,geom3
2117618,2117618,1,36,geom3
9571894,9571894,1,36,geom3
3025317,3025317,1,36,geom3
9979774,9979774,1,36,geom3
6478255,6478255,1,36,geom3
4801997,4801997,1,36,geom3
1688635,1688635,1,36,geom3
6351229,6351229,1,36,geom3
7653339,7653339,1,36,geom3
9058611,9058611,1,36,geom3
7786127,7786127,1,36,geom3
3400542,3400542,1,36,geom3
5981416,5981416,1,36,geom3
2509265,2509294,30,36,geom3
5614735,5614735,1,36,geom3
5050174,5050174,1,36,geom3
9568941,9568941,1,36,geom3
3482113,3482113,1,36,geom3
615235,615235,1,36,geom3
7459619,7459619,1,36,geom3
5553614,5553616,3,36,geom3
4059649,4059649,1,36,geom3
7801924,7801924,1,36,geom3
1155155,1155155,1,36,geom3
4099111,4099111,1,36,geom3
9508941,9508941,1,36,geom3
5607252,5607252,1,36,geom3
9536884,9536884,1,36,geom3
5378172,5378172,1,36,geom3
8763050,8763050,1,36,geom3
331422,331422,1,36,geom3
3806901,3806901,1,36,geom3
7411428,7411428,1,36,geom3
4294506,4294506,1,36,geom3
3911359,3911359,1,36,geom3
8369212,8369212,1,36,geom3
2953500,2953500,1,36,geom3
7088882,7088882,1,36,geom3
1400275,1400275,1,36,geom3
7952902,7952902,1,36,geom3
5581161,5581161,1,36,geom3
5070156,5070156,1,36,geom3
3470931,3470931,1,36,geom3
5392027,5392027,1,36,geom3
8841614,8841614,1,36,geom3
7003903,7003903,1,36,geom3
6356165,6356165,1,36,geom3
8432060,8432060,1,36,geom3
5821901,5821901,1,36,geom3
7088882,7088882,1,36,geom3
3788424,3788424,1,36,geom3
7453348,7453348,1,36,geom3
3947300,3947300,1,36,geom3
8314236,8314236,1,36,geom3
5086900,5086900,1,36,geom3
2643401,2643401,1,36,geom3
503788,503788,1,36,geom3
5088610,5088610,1,36,geom3
5801151,5801151,1,36,geom3
3854375,3854375,1,36,geom3
8541375,8541375,1,36,geom3
7090274,7090274,1,36,geom3
1453702,1453702,1,36,geom3
9771455,9771455,1,36,geom3
8348288,8348288,1,36,geom3
7981112,7981112,1,36,geom3
6427503,6427503,1,36,geom3
6893232,6893232,1,36,geom3
946408,946408,1,36,geom3
2272627,2272627,1,36,geom3
5673825,5674022,198,36,geom3
6342210,6342210,1,36,geom3
4105198,4105198,1,36,geom3
524292,524292,1,36,geom3
8946324,8946324,1,36,geom3
6044122,6044122,1,36,geom3
1417688,1417688,1,36,geom3
6874455,6874455,1,36,geom3
4735219,4735219,1,36,geom3
98109,98109,1,36,geom3
1837159,1837159,1,36,geom3
3064395,3064395,1,36,geom3
4299083,4299083,1,36,geom3
5604409,5604409,1,36,geom3
1066728,1066728,1,36,geom3
9672878,9672878,1,36,geom3
5498037,5498037,1,36,geom3
1195225,1195225,1,36,geom3
1425882,1425882,1,36,geom3
9450925,9450925,1,36,geom3
6308513,6308513,1,36,geom3
5601243,5601298,56,36,geom3
443360,443360,1,36,geom3
5752295,5752295,1,36,geom3
9752001,9752001,1,36,geom3
3000730,3000730,1,36,geom3
8435444,8435444,1,36,geom3
3363155,3363155,1,36,geom3
1591698,1591698,1,36,geom3
5313331,5313331,1,36,geom3
5987983,5987983,1,36,geom3
8532893,8532893,1,36,geom3
3401486,3401486,1,36,geom3
9823923,9823923,1,36,geom3
3661241,3661241,1,36,geom3
8784068,8784068,1,36,geom3
2015727,2015727,1,36,geom3
1877055,1877055,1,36,geom3
3217875,3217875,1,36,geom3
7306038,7306038,1,36,geom3
9823333,9823333,1,36,geom3
8769728,8769728,1,36,geom3
1590580,1590580,1,36,geom3
5157111,5157111,1,36,geom3
9988196,9988196,1,36,geom3
3668300,3668300,1,36,geom3
8049715,8049715,1,36,geom3
448715,448715,1,36,geom3
8753621,8753630,10,36,geom3
8656781,8656781,1,36,geom3
9707936,9707936,1,36,geom3
9896747,9896758,12,36,geom3
1880175,1880175,1,36,geom3
4978143,4978143,1,36,geom3
1625542,1625542,1,36,geom3
9780481,9780481,1,36,geom3
4091962,4091962,1,36,geom3
295923,295923,1,36,geom3
436260,436260,1,36,geom3
2435802,2435802,1,36,geom3
3318904,3319013,110,36,geom3
3575009,3575009,1,36,geom3
255601,255601,1,36,geom3
6215169,6215169,1,36,geom3
6571095,6571095,1,36,geom3
5698269,5698269,1,36,geom3
9166860,9166860,1,36,geom3
4790483,4790483,1,36,geom3
4130316,4130316,1,36,geom3
2193759,2193759,1,36,geom3
162743,162743,1,36,geom3
8471054,8471054,1,36,geom3
4881959,4881959,1,36,geom3
3689540,3689540,1,36,geom3
3342761,3342761,1,36,geom3
3333280,3333280,1,36,geom3
3579564,3579564,1,36,geom3
9867100,9867100,1,36,geom3
8467622,8467622,1,36,geom3
3428201,3428201,1,36,geom3
214448,214448,1,36,geom3
7997116,7997116,1,36,geom3
514175,514175,1,36,geom3
7849901,7849901,1,36,geom3
6513029,6513029,1,36,geom3
3867511,3867511,1,36,geom3
5002652,5002652,1,36,geom3
9991226,9991226,1,36,geom3
2010625,2010625,1,36,geom3
2823543,2823543,1,36,geom3
9664847,9664847,1,36,geom3
3086548,3086548,1,36,geom3
1826412,1826412,1,36,geom3
2472355,2472355,1,36,geom3
6571408,6571408,1,36,geom3
9743283,9743283,1,36,geom3
9829274,9829274,1,36,geom3
5035765,5035765,1,36,geom3
6401066,6401066,1,36,geom3
8108007,8108007,1,36,geom3
8424835,8424835,1,36,geom3
7289096,7289096,1,36,geom3
6067406,6067406,1,36,geom3
9407818,9407818,1,36,geom3
2369582,2369582,1,36,geom3
912639,912639,1,36,geom3
1770215,1770215,1,36,geom3
2721185,2721185,1,36,geom3
7448941,7448941,1,36,geom3
3635009,3635009,1,36,geom3
5322031,5322031,1,36,geom3
8461947,8461947,1,36,geom3
4610185,4610185,1,36,geom3
9991226,9991226,1,36,geom3
8130552,8130619,68,36,geom3
6153579,6153598,20,36,geom3
8379937,8380021,85,36,geom3
9637335,9637335,1,36,geom3
2014376,2014376,1,36,geom3
9185667,9185667,1,36,geom3
5318633,5318633,1,36,geom3
4342843,4342843,1,36,geom3
623418,623418,1,36,geom3
8771794,8771794,1,36,geom3
7492123,7492123,1,36,geom3
2004240,2004240,1,36,geom3
5266475,5266475,1,36,geom3
8039759,8039801,43,36,geom3
9396965,9396965,1,36,geom3
9986256,9986291,36,36,geom3
6710329,6710329,1,36,geom3
6455092,6455092,1,36,geom3
1451247,1451247,1,36,geom3
2822329,2822329,1,36,geom3
3031764,3031764,1,36,geom3
3137391,3137391,1,36,geom3
2294519,2294519,1,36,geom3
5109155,5109155,1,36,geom3
9222692,9222692,1,36,geom3
9228214,9228214,1,36,geom3
88359,88359,1,36,geom3
3741995,3741995,1,36,geom3
5555980,5555980,1,36,geom3
5115373,5115373,1,36,geom3
2676662,2676662,1,36,geom3
7672747,7672747,1,36,geom3
3531943,3531943,1,36,geom3
7811020,7811020,1,36,geom3
6346271,6346271,1,36,geom3
9541972,9541972,1,36,geom3
8676033,8676033,1,36,geom3
5937338,5937581,244,36,geom3
3153998,3153998,1,36,geom3
2693701,2693707,7,36,geom3
6621144,6621144,1,36,geom3
5310892,5310892,1,36,geom3
2269096,2269096,1,36,geom3
4013989,4013989,1,36,geom3
7660363,7660363,1,36,geom3
2694816,2694816,1,36,geom3
9870910,9870910,1,36,geom3
3933673,3933673,1,36,geom3
2020302,2020302,1,36,geom3
7739728,7739728,1,36,geom3
5638221,5638221,1,36,geom3
1443023,1443063,41,36,geom3
2273661,2273661,1,36,geom3
1726748,1726748,1,36,geom3
8874094,8874094,1,36,geom3
7865368,7865368,1,36,geom3
5601465,5601465,1,36,geom3
2656802,2656802,1,36,geom3
5869482,5869482,1,36,geom3
2012800,2012800,1,36,geom3
785769,785769,1,36,geom3
2740517,2740517,1,36,geom3
1970736,1970736,1,36,geom3
8341398,8341408,11,36,geom3
3806669,3806669,1,36,geom3
7116302,7116302,1,36,geom3
3400542,3400542,1,36,geom3
1561503,1561503,1,36,geom3
377409,377409,1,36,geom3
5303556,5303565,10,36,geom3
2264096,2264096,1,36,geom3
2876184,2876184,1,36,geom3
7879461,7879461,1,36,geom3
7737201,7737201,1,36,geom3
9867100,9867100,1,36,geom3
7098093,7098093,1,36,geom3
8609849,8609849,1,36,geom3
3370808,3370808,1,36,geom3
243035,243035,1,36,geom3
122535,122535,1,36,geom3
158050,158050,1,36,geom3
2443672,2443672,1,36,geom3
8786047,8786047,1,36,geom3
3118993,3119063,71,36,geom3
5559887,5559887,1,36,geom3
9201336,9201336,1,36,geom3
9811203,9811203,1,36,geom3
7986924,7986924,1,36,geom3
6222288,6222288,1,36,geom3
9928607,9928607,1,36,geom3
902437,902437,1,36,geom3
6459160,6459160,1,36,geom3
5057136,5057136,1,36,geom3
6530841,6530841,1,36,geom3
1890984,1890984,1,36,geom3
7449568,7449568,1,36,geom3
2362132,2362132,1,36,geom3
8422102,8422102,1,36,geom3
3545724,3545724,1,36,geom3
643373,643373,1,36,geom3
3322712,3322712,1,36,geom3
8481277,8481277,1,36,geom3
3886072,3886072,1,36,geom3
6531560,6531560,1,36,geom3
3827647,3827656,10,36,geom3
5076057,5076057,1,36,geom3
5907381,5907381,1,36,geom3
5130839,5130839,1,36,geom3
260139,260139,1,36,geom3
3933225,3933225,1,36,geom3
8039759,8039801,43,36,geom3
9338408,9338408,1,36,geom3
6519915,6519915,1,36,geom3
2765580,2765580,1,36,geom3
9692459,9692459,1,36,geom3
2011915,2011915,1,36,geom3
2246207,2246244,38,36,geom3
9692814,9692814,1,36,geom3
6025158,6025185,28,36,geom3
3939367,3939367,1,36,geom3
9703695,9703695,1,36,geom3
8316724,8316724,1,36,geom3
1861646,1861720,75,36,geom3
921059,921059,1,36,geom3
9137752,9137752,1,36,geom3
3712922,3712922,1,36,geom3
9008863,9008863,1,36,geom3
8197877,8197877,1,36,geom3
478088,478088,1,36,geom3
6261887,6261887,1,36,geom3
8251165,8251165,1,36,geom3
6639622,6639622,1,36,geom3
3817258,3817258,1,36,geom3
5366764,5366764,1,36,geom3
9473038,9473038,1,36,geom3
182523,182546,24,36,geom3
3825856,3825856,1,36,geom3
4968170,4968170,1,36,geom3
3643936,3643951,16,36,geom3
8767850,8767850,1,36,geom3
5881106,5881106,1,36,geom3
257655,257655,1,36,geom3
9387635,9387635,1,36,geom3
7868143,7868143,1,36,geom3
7006725,7006725,1,36,geom3
1500396,1500396,1,36,geom3
4360676,4360676,1,36,geom3
4829926,4829926,1,36,geom3
7685627,7685627,1,36,geom3
7289979,7289979,1,36,geom3
6063511,6063511,1,36,geom3
5227071,5227071,1,36,geom3
6856317,6856317,1,36,geom3
740953,740953,1,36,geom3
4831118,4831118,1,36,geom3
8030541,8030541,1,36,geom3
3117152,3117152,1,36,geom3
608064,608064,1,36,geom3
7987033,7987033,1,36,geom3
7614478,7614478,1,36,geom3
4554571,4554571,1,36,geom3
2259313,2259313,1,36,geom3
4975850,4975850,1,36,geom3
3495621,3495621,1,36,geom3
7702091,7702091,1,36,geom3
3025317,3025317,1,36,geom3
252210,252210,1,36,geom3
7322052,7322052,1,36,geom3
6216602,6216602,1,36,geom3
9294618,9294618,1,36,geom3
988480,988480,1,36,geom3
8110083,8110083,1,36,geom3
3935968,3936049,82,36,geom3
7580827,7580827,1,36,geom3
7481834,7481834,1,36,geom3
2076444,2076444,1,36,geom3
3382339,3382339,1,36,geom3
2722631,2722631,1,36,geom3
7380012,7380012,1,36,geom3
2800406,2800406,1,36,geom3
7239882,7239882,1,36,geom3
8588793,8588793,1,36,geom3
210642,210642,1,36,geom3
280816,280816,1,36,geom3
8097669,8097712,44,36,geom3
9477839,9477839,1,36,geom3
2927044,2927055,12,36,geom3
968838,968838,1,36,geom3
8820101,8820101,1,36,geom3
8357538,8357538,1,36,geom3
187923,187958,36,36,geom3
6620739,6620739,1,36,geom3
9259656,9259656,1,36,geom3
3490679,3490679,1,36,geom3
3890374,3890374,1,36,geom3
1434548,1434548,1,36,geom3
7125931,7125931,1,36,geom3
4861881,4861881,1,36,geom3
9621444,9621444,1,36,geom3
5527486,5527486,1,36,geom3
1936538,1936538,1,36,geom3
9665031,9665031,1,36,geom3
3937961,3937961,1,36,geom3
5546561,5546561,1,36,geom3
18910,18910,1,36,geom3
5529275,5529275,1,36,geom3
9005964,9005996,33,36,geom3
8322405,8322405,1,36,geom3
321289,321289,1,36,geom3
7133710,7133710,1,36,geom3
8111376,8111376,1,36,geom3
7109423,7109423,1,36,geom3
3465441,3465523,83,36,geom3
9859088,9859088,1,36,geom3
7463262,7463262,1,36,geom3
6413347,6413347,1,36,geom3
694237,694237,1,36,geom3
7657573,7657573,1,36,geom3
9525567,9525567,1,36,geom3
23361,23361,1,36,geom3
3719088,3719088,1,36,geom3
2727733,2727733,1,36,geom3
2624256,2624256,1,36,geom3
5739301,5739301,1,36,geom3
2681898,2681898,1,36,geom3
343024,343024,1,36,geom3
2518917,2518917,1,36,geom3
556649,556649,1,36,geom3
8191079,8191079,1,36,geom3
4143955,4143955,1,36,geom3
4300228,4300228,1,36,geom3
67227,67227,1,36,geom3
4902822,4902822,1,36,geom3
1545194,1545194,1,36,geom3
1080031,1080031,1,36,geom3
5981416,5981416,1,36,geom3
8313259,8313259,1,36,geom3
9561436,9561436,1,36,geom3
3729380,3729380,1,36,geom3
8705594,8705594,1,36,geom3
3159578,3159578,1,36,geom3
5152991,5152991,1,36,geom3
6299586,6299586,1,36,geom3
1052307,1052307,1,36,geom3
9015557,9015557,1,36,geom3
1705314,1705314,1,36,geom3
9845241,9845241,1,36,geom3
3373092,3373092,1,36,geom3
9147644,9147644,1,36,geom3
8063738,8063738,1,36,geom3
3796174,3796174,1,36,geom3
1411101,1411101,1,36,geom3
8362507,8362507,1,36,geom3
6381089,6381089,1,36,geom3
1191691,1191691,1,36,geom3
4058629,4058629,1,36,geom3
5670476,5670476,1,36,geom3
527415,527415,1,36,geom3
1101084,1101084,1,36,geom3
6066363,6066363,1,36,geom3
3307278,3307278,1,36,geom3
6921830,6921830,1,36,geom3
2338593,2338631,39,36,geom3
7747706,7747706,1,36,geom3
9508693,9508693,1,36,geom3
3849590,3849590,1,36,geom3
7521882,7521882,1,36,geom3
2948388,2948388,1,36,geom3
1819549,1819549,1,36,geom3
